loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,term_int,grade_int,emp_length_int,home_ownership_int,verification_status_int,purpose_int,income_tax
14000,15.61,337.56,34000.0,30.71,0.0,1,3,10,0,1,1,0.0
7200,14.03,246.19,69000.0,37.91,0.0,0,2,4,0,1,0,5175.0
12000,17.09,298.82,53000.0,13.29,0.0,1,3,10,0,1,1,0.0
4200,20.2,156.52,54000.0,16.89,1.0,0,3,10,1,2,2,0.0
40000,7.21,1238.93,300000.0,8.42,0.0,0,0,8,2,1,5,22500.0
11200,12.69,375.71,41000.0,11.18,0.0,0,2,0,1,1,1,0.0
20000,18.25,510.6,58000.0,29.36,1.0,1,4,-1,0,0,1,0.0
3600,11.49,118.7,38000.0,6.41,0.0,0,1,2,2,1,3,0.0
10000,5.32,301.15,120000.0,14.42,1.0,0,0,10,0,1,3,9000.0
24000,7.9,750.97,64000.0,19.09,0.0,0,0,10,0,0,1,0.0
33200,15.05,790.7,39000.0,67.19,0.0,1,2,0,0,0,1,0.0
9500,5.32,286.1,65000.0,16.99,0.0,0,0,10,1,2,3,0.0
10000,11.06,327.68,76000.0,7.37,1.0,0,1,10,0,1,1,5700.0
12500,9.17,398.49,75000.0,6.38,1.0,0,1,2,0,2,2,5625.0
20000,5.32,602.3,120000.0,22.64,0.0,0,0,9,2,2,1,9000.0
3500,10.91,114.44,71000.0,6.77,0.0,0,1,10,2,0,3,5325.0
5000,12.99,168.45,78000.0,16.75,6.0,0,2,5,0,1,1,5850.0
20000,16.01,486.47,100300.0,15.96,0.0,1,2,2,2,1,3,7522.5
18000,12.99,409.47,75000.0,12.18,0.0,1,2,10,2,1,1,5625.0
11200,16.01,272.43,22000.0,17.13,0.0,1,2,6,2,1,1,0.0
10800,11.53,356.3,101749.0,28.69,0.0,0,1,4,2,1,3,7631.174999999999
20000,15.02,476.01,25000.0,39.7,0.0,1,2,8,0,0,1,0.0
24000,13.67,554.35,145000.0,10.45,2.0,1,2,10,2,2,1,10875.0
15000,19.42,553.04,45520.0,37.46,0.0,0,3,10,2,0,3,0.0
7200,9.17,229.53,70000.0,25.61,1.0,0,1,10,0,0,1,5250.0
17000,19.99,450.31,60000.0,11.02,1.0,1,3,10,0,1,1,0.0
10000,12.74,335.69,47476.0,14.59,2.0,0,2,1,0,1,1,0.0
10200,21.45,386.65,43200.0,32.89,0.0,0,3,8,2,0,1,0.0
11200,13.18,378.35,51669.0,25.9,0.0,0,2,5,2,0,1,0.0
5000,6.89,154.14,42000.0,19.34,0.0,0,0,1,2,2,3,0.0
36000,12.13,1197.96,200000.0,3.94,0.0,0,1,4,2,2,1,15000.0
7000,7.89,219.0,40000.0,31.74,0.0,0,0,2,2,1,1,0.0
8000,18.06,289.47,36608.0,15.11,0.0,0,3,3,0,2,3,0.0
16000,15.27,382.92,45000.0,13.92,0.0,1,2,1,2,0,5,0.0
15250,16.29,538.34,34000.0,21.71,0.0,0,3,10,0,0,1,0.0
28000,19.05,727.11,134000.0,13.15,0.0,1,3,0,0,0,1,10050.0
32000,18.25,816.95,180000.0,6.37,0.0,1,4,4,0,0,2,13500.0
12000,11.14,393.67,85000.0,15.52,0.0,0,1,9,0,0,3,6375.0
35000,21.97,1336.13,120000.0,17.87,1.0,0,4,4,0,1,1,9000.0
18375,15.61,642.48,75000.0,7.71,0.0,0,3,10,2,1,1,5625.0
14400,18.85,526.76,42000.0,14.97,0.0,0,3,7,1,0,3,0.0
12000,15.61,289.34,38700.0,37.89,3.0,1,3,2,2,2,1,0.0
10000,7.34,310.33,110000.0,21.64,2.0,0,0,4,0,0,1,8250.0
20000,14.47,470.26,60000.0,31.1,0.0,1,2,10,0,1,1,0.0
36000,30.65,1179.14,35000.0,52.73,1.0,1,5,-1,2,1,1,0.0
5200,12.49,173.94,38000.0,4.43,0.0,0,1,4,2,2,1,0.0
20625,13.49,474.48,145000.0,19.96,0.0,1,2,2,0,0,1,10875.0
25000,12.29,559.79,110000.0,11.55,1.0,1,2,10,0,1,2,8250.0
10400,16.2,366.67,45000.0,16.74,0.0,0,2,6,2,1,5,0.0
15000,5.32,451.73,107000.0,20.46,0.0,0,0,9,1,1,1,8025.0
20500,21.0,554.6,46000.0,20.82,0.0,1,4,10,2,0,1,0.0
1300,20.0,48.32,42000.0,13.25,0.0,0,3,6,2,1,0,0.0
11000,7.89,344.15,170000.0,9.59,0.0,0,0,1,2,1,3,12750.0
6000,18.06,217.1,27000.0,24.89,1.0,0,3,0,2,2,1,0.0
20000,26.3,602.37,10000.0,89.49,0.0,1,4,-1,0,2,1,0.0
1600,10.75,52.2,48450.0,8.82,0.0,0,1,8,1,1,0,0.0
10500,17.57,377.34,35000.0,39.4,0.0,0,3,8,1,1,1,0.0
11000,7.46,341.97,80000.0,2.06,0.0,0,0,3,0,1,2,6000.0
20000,13.67,680.36,55000.0,24.27,0.0,0,1,-1,2,0,1,0.0
40000,20.0,1059.76,81600.0,13.31,0.0,1,3,10,0,2,1,6120.0
5000,8.24,157.24,72000.0,33.98,0.0,0,1,10,0,2,1,5400.0
4000,7.97,125.3,195000.0,13.65,0.0,0,0,6,0,2,0,14625.0
10775,12.99,363.01,30240.0,19.72,0.0,0,2,3,2,2,1,0.0
11850,10.99,387.9,105000.0,8.23,1.0,0,1,-1,0,0,1,7875.0
5000,17.99,180.74,110000.0,18.61,0.0,0,3,10,2,0,0,8250.0
13500,7.39,419.26,35200.0,7.88,0.0,0,0,2,0,0,7,0.0
27550,20.0,1023.86,96000.0,5.51,0.0,0,3,5,2,1,1,7200.0
10000,10.42,214.55,45000.0,7.31,0.0,1,1,0,2,2,1,0.0
8875,21.15,335.06,37900.0,16.08,0.0,0,4,3,2,2,1,0.0
20000,14.47,470.26,95000.0,12.55,0.0,1,2,6,0,1,3,7125.0
35000,20.99,946.68,145000.0,11.21,1.0,1,4,4,0,0,1,10875.0
15000,8.67,474.7,76000.0,19.9,0.0,0,1,0,0,1,3,5700.0
15000,9.93,483.52,60000.0,3.31,0.0,0,1,4,0,1,1,0.0
21000,21.45,573.45,38000.0,22.02,1.0,1,3,5,2,1,1,0.0
30000,15.31,718.59,72776.91,17.69,0.0,1,2,7,0,1,2,5458.26825
20000,9.58,420.82,164000.0,13.21,0.0,1,1,8,0,2,3,12300.0
20000,12.29,447.83,86000.0,17.81,1.0,1,2,7,0,2,1,6450.0
10000,10.15,323.38,44688.8,28.49,0.0,0,1,4,2,2,3,0.0
1600,15.05,55.51,24000.0,23.5,0.0,0,2,0,2,1,0,0.0
9000,11.39,296.32,81400.0,14.2,1.0,0,1,5,1,1,1,6105.0
24000,8.19,754.18,120000.0,10.68,0.0,0,0,3,0,1,7,9000.0
30000,5.31,903.31,89000.0,16.17,0.0,0,0,10,0,1,2,6675.0
24000,12.79,543.5,82000.0,12.82,0.0,1,2,10,2,2,1,6150.0
14000,12.74,469.97,95000.0,29.14,0.0,0,2,10,1,1,2,7125.0
7800,6.92,240.56,45000.0,22.43,0.0,0,0,10,0,1,1,0.0
30000,15.05,714.49,80000.0,16.32,0.0,1,2,5,2,1,1,6000.0
8000,8.18,251.36,80000.0,21.8,0.0,0,1,10,1,1,3,6000.0
6000,10.49,194.99,110000.0,25.23,0.0,0,1,4,0,1,1,8250.0
12000,16.99,427.78,52000.0,34.99,0.0,0,3,10,0,2,2,0.0
4200,16.99,149.73,38000.0,13.27,0.0,0,3,8,2,0,0,0.0
2000,14.65,68.99,39000.0,12.86,0.0,0,2,1,0,2,2,0.0
18000,18.99,466.84,42000.0,14.86,0.0,1,3,6,0,1,1,0.0
13000,21.49,355.29,206000.0,27.6,1.0,1,3,10,0,2,2,15450.0
15000,16.14,528.4,93000.0,22.7,1.0,0,2,10,0,2,4,6975.0
15000,5.32,451.73,195000.0,10.89,0.0,0,0,2,0,2,3,14625.0
40000,16.14,975.71,71000.0,20.27,0.0,1,2,10,1,0,1,5325.0
19425,12.74,652.08,79000.0,32.37,0.0,0,2,10,0,2,1,5925.0
15000,10.42,321.82,90500.0,35.47,0.0,1,1,6,0,2,3,6787.5
35000,19.42,916.03,72000.0,16.9,2.0,1,4,7,0,0,5,5400.0
5000,7.51,155.55,41000.0,5.97,1.0,0,0,2,2,2,8,0.0
1975,8.99,62.8,30000.0,9.24,0.0,0,1,3,2,1,3,0.0
25000,9.99,806.57,95000.0,23.62,2.0,0,1,-1,0,0,3,7125.0
12500,26.3,376.48,90000.0,30.69,0.0,1,4,10,1,1,5,6750.0
25000,9.44,800.13,94000.0,33.9,0.0,0,1,9,0,1,3,7050.0
25000,5.32,752.87,500000.0,3.1,0.0,0,0,10,0,0,3,37500.0
33600,7.35,670.89,150000.0,4.57,0.0,1,0,6,0,0,6,11250.0
40000,6.72,1229.97,400000.0,5.11,1.0,0,0,10,1,0,2,30000.0
7500,7.35,232.79,52000.0,2.54,0.0,0,0,0,2,1,7,0.0
12000,17.86,432.99,35000.0,14.57,0.0,0,3,2,1,1,1,0.0
3000,15.05,104.07,79684.0,25.39,0.0,0,2,10,0,1,0,5976.3
2400,7.21,74.34,75000.0,10.7,0.0,0,0,10,0,2,0,5625.0
12000,5.32,361.38,41600.0,16.68,0.0,0,0,0,0,2,1,0.0
8000,23.88,313.36,90000.0,11.19,1.0,0,4,10,2,1,0,6750.0
9600,13.87,327.5,110000.0,18.62,0.0,0,3,10,0,2,1,8250.0
18000,11.39,592.63,42000.0,14.46,0.0,0,1,-1,1,2,0,0.0
25000,16.14,880.66,148000.0,29.73,0.0,0,2,4,2,1,3,11100.0
33600,9.44,704.68,180000.0,28.07,0.0,1,1,10,0,1,1,13500.0
27000,18.25,689.3,81000.0,12.37,0.0,1,4,3,0,1,1,6075.0
12000,13.33,406.24,56000.0,31.03,5.0,0,2,10,2,0,1,0.0
10000,6.72,307.5,50000.0,21.84,0.0,0,0,0,0,0,0,0.0
16000,10.07,340.51,52000.0,28.43,0.0,1,1,3,0,2,2,0.0
35000,27.34,1075.87,120000.0,13.72,0.0,1,6,-1,1,1,1,9000.0
22750,9.71,480.14,52000.0,12.85,0.0,1,1,10,0,0,3,0.0
15000,17.57,377.41,70000.0,9.32,0.0,1,3,10,2,1,3,5250.0
10000,15.05,238.17,20640.0,21.63,0.0,1,2,5,2,2,1,0.0
15000,14.49,516.25,85000.0,5.76,0.0,0,2,1,0,2,10,6375.0
8000,14.65,275.96,120354.0,7.63,0.0,0,2,5,2,0,10,9026.55
20000,6.03,608.72,150000.0,10.74,0.0,0,0,10,0,0,3,11250.0
9825,21.49,372.64,24576.0,25.63,0.0,0,3,0,2,1,1,0.0
20800,11.22,683.14,82000.0,20.41,0.0,0,1,5,2,0,3,6150.0
20000,19.97,529.55,58000.0,18.54,1.0,1,3,10,0,0,2,0.0
19200,6.49,588.38,85000.0,27.36,0.0,0,0,9,0,2,3,6375.0
15000,9.49,314.96,57000.0,21.52,0.0,1,1,2,0,0,1,0.0
40000,9.44,838.91,130000.0,26.6,0.0,1,1,10,0,1,3,9750.0
2500,10.47,81.23,40000.0,13.98,0.0,0,1,0,2,1,1,0.0
35000,20.89,944.71,150000.0,10.55,0.0,1,5,0,1,0,1,11250.0
12000,14.08,410.6,250000.0,22.06,0.0,0,2,1,0,1,1,18750.0
21000,12.12,468.41,74000.0,16.33,0.0,1,1,10,2,0,1,5550.0
16000,16.99,397.56,50000.0,24.87,0.0,1,3,1,2,1,3,0.0
33950,20.49,908.75,85000.0,19.44,0.0,1,4,0,2,0,5,6375.0
14400,11.49,474.79,120000.0,10.65,0.0,0,1,10,1,2,1,9000.0
10000,11.98,332.05,42000.0,10.8,0.0,0,1,2,2,2,3,0.0
16000,13.59,368.9,50000.0,18.55,1.0,1,2,-1,0,2,3,0.0
15000,16.55,369.17,40000.0,38.52,0.0,1,3,5,2,2,1,0.0
35000,25.82,1406.82,150000.0,16.85,1.0,0,4,10,2,0,1,11250.0
11000,21.85,302.88,30000.0,18.0,0.0,1,3,10,2,0,1,0.0
35000,17.86,886.11,160000.0,25.35,1.0,1,3,0,0,0,1,12000.0
8000,15.31,278.54,64000.0,6.32,0.0,0,2,2,0,2,1,0.0
15000,13.06,341.76,50000.0,12.75,0.0,1,2,1,2,1,3,0.0
17000,16.59,602.64,167000.0,11.02,1.0,0,3,10,0,0,1,12525.0
20000,18.55,513.88,90000.0,10.8,0.0,1,4,1,2,1,1,6750.0
22000,6.97,435.32,295000.0,3.8,0.0,1,0,10,1,1,1,22125.0
14000,15.05,333.43,150000.0,7.41,0.0,1,2,10,0,1,1,11250.0
22000,9.16,458.4,80000.0,20.13,4.0,1,1,10,2,0,1,6000.0
7200,11.53,237.53,24000.0,26.05,1.0,0,1,1,2,1,3,0.0
10000,13.49,339.31,42000.0,32.03,1.0,0,2,10,0,2,2,0.0
20800,13.67,480.43,82000.0,13.58,0.0,1,1,8,0,0,1,6150.0
1675,6.72,51.51,35000.0,6.04,0.0,0,0,7,0,1,1,0.0
12000,12.69,271.14,38500.0,29.24,0.0,1,2,3,0,2,3,0.0
10250,21.45,388.55,28496.0,31.86,0.0,0,3,5,2,1,0,0.0
3000,12.49,100.35,33000.0,14.73,0.0,0,1,2,2,2,3,0.0
8000,10.42,259.72,57000.0,30.74,0.0,0,1,10,0,0,3,0.0
16000,15.02,554.81,62688.0,19.91,0.0,0,2,2,2,1,1,0.0
2500,11.99,83.03,112738.0,13.76,0.0,0,2,10,2,0,3,8455.35
16000,11.49,351.81,90000.0,15.65,0.0,1,1,2,0,1,1,6750.0
24000,6.03,730.46,120000.0,9.33,0.0,0,0,9,0,1,3,9000.0
16000,16.55,566.87,50000.0,31.35,0.0,0,3,7,2,0,1,0.0
25000,20.89,674.79,52000.0,15.76,0.0,1,3,10,2,1,3,0.0
12000,12.62,402.14,90905.0,20.26,0.0,0,2,10,2,1,1,6817.875
3200,14.08,109.5,44000.0,22.26,4.0,0,2,2,2,0,0,0.0
7000,13.49,237.52,169000.0,15.71,1.0,0,2,10,0,1,6,12675.0
18000,7.9,563.23,43000.0,23.13,0.0,0,0,9,2,1,1,0.0
9700,9.93,312.68,56145.0,15.99,0.0,0,1,2,2,2,1,0.0
22000,13.33,504.3,71000.0,22.77,0.0,1,2,-1,0,0,1,5325.0
35000,10.75,756.63,96000.0,29.8,2.0,1,1,10,0,1,1,7200.0
8000,13.06,269.79,128000.0,37.86,0.0,0,2,9,0,2,3,9600.0
25000,7.89,505.6,132000.0,19.76,0.0,1,0,3,0,1,3,9900.0
35000,19.03,1283.5,120000.0,13.02,1.0,0,3,10,0,1,1,9000.0
24000,9.49,768.68,115000.0,12.61,0.0,0,1,0,0,1,3,8625.0
6000,13.11,202.49,40000.0,14.82,0.0,0,1,6,2,2,1,0.0
21000,18.55,539.57,120000.0,11.81,0.0,1,3,10,0,1,1,9000.0
40000,8.08,1254.94,150000.0,1.38,0.0,0,0,10,0,1,3,11250.0
5000,10.42,162.33,40000.0,6.75,0.0,0,1,10,0,1,5,0.0
30000,6.11,581.52,89400.0,7.64,0.0,1,0,5,0,2,1,6705.0
35000,17.47,878.71,357000.0,0.41,1.0,1,3,10,2,1,5,26775.0
5000,8.99,158.98,25000.0,18.15,0.0,0,1,10,2,2,1,0.0
3000,13.58,101.93,82000.0,15.07,0.0,0,2,10,0,1,1,6150.0
5000,8.18,157.1,60000.0,12.42,0.0,0,1,2,1,2,3,0.0
1400,16.02,49.24,42000.0,21.0,0.0,0,2,3,0,0,1,0.0
7200,10.99,235.69,33000.0,7.38,0.0,0,1,1,2,2,1,0.0
22000,7.39,683.23,80000.0,15.21,0.0,0,0,2,0,2,1,6000.0
4000,13.44,135.63,103000.0,15.05,0.0,0,2,2,2,1,1,7725.0
24000,9.44,503.35,130000.0,11.72,0.0,1,1,2,0,1,1,9750.0
13000,14.49,447.41,85000.0,13.51,0.0,0,2,8,2,0,1,6375.0
20575,16.99,733.46,120000.0,31.21,5.0,0,3,7,0,0,1,9000.0
6300,17.77,227.04,30000.0,24.32,0.0,0,3,2,1,1,3,0.0
12000,16.99,427.78,40000.0,14.34,0.0,0,3,2,1,2,9,0.0
16000,6.62,491.26,110000.0,11.19,0.0,0,0,3,1,1,1,8250.0
6075,23.28,172.24,40000.0,16.74,1.0,1,5,0,0,1,0,0.0
19750,16.49,485.44,43000.0,35.61,0.0,1,3,2,1,2,3,0.0
12500,7.99,391.65,42000.0,16.49,0.0,0,0,0,0,1,3,0.0
35000,18.25,893.54,70000.0,21.89,0.0,1,4,0,0,1,1,5250.0
30000,11.47,988.86,140000.0,17.55,0.0,0,1,2,0,0,1,10500.0
10000,9.49,320.29,87468.0,31.18,0.0,0,1,7,1,2,1,6560.099999999999
6000,22.35,230.24,55000.0,24.0,0.0,0,3,1,2,1,1,0.0
15700,5.32,472.81,117500.0,4.49,0.0,0,0,2,0,1,3,8812.5
8000,11.44,263.58,41000.0,21.72,0.0,0,1,10,1,1,1,0.0
11650,17.86,420.36,30000.0,15.48,0.0,0,3,5,2,0,1,0.0
13000,10.99,425.55,74000.0,31.09,0.0,0,1,4,1,1,1,5550.0
22375,17.47,561.75,120000.0,19.39,0.0,1,3,6,0,0,1,9000.0
6000,5.32,180.69,50000.0,18.19,0.0,0,0,6,0,1,2,0.0
20000,9.44,419.46,92102.0,14.31,0.0,1,1,10,2,2,1,6907.65
10000,11.06,327.68,90000.0,15.6,0.0,0,1,0,0,1,3,6750.0
26500,19.19,690.2,65000.0,10.04,0.0,1,4,10,2,0,1,0.0
12125,20.2,322.59,32000.0,19.17,0.0,1,4,-1,0,0,3,0.0
21475,12.62,484.46,47750.0,25.81,7.0,1,2,0,0,0,3,0.0
12275,25.44,490.92,55000.0,15.64,0.0,0,5,3,2,0,1,0.0
15000,20.89,404.88,75000.0,46.11,3.0,1,3,10,0,2,1,5625.0
13500,10.72,291.65,93000.0,22.92,0.0,1,1,9,0,2,3,6975.0
18000,18.25,653.01,184000.0,6.1,0.0,0,3,10,0,0,1,13800.0
16425,21.98,453.46,50000.0,8.4,0.0,1,4,10,0,0,1,0.0
16500,24.99,655.95,55000.0,24.4,0.0,0,5,6,2,0,1,0.0
7125,17.97,257.48,33000.0,33.78,1.0,0,3,2,0,1,1,0.0
25000,6.49,766.12,140000.0,0.93,0.0,0,0,9,0,1,1,10500.0
10000,22.74,385.75,60000.0,33.38,1.0,0,4,3,2,1,0,0.0
25000,11.99,830.24,65000.0,33.68,0.0,0,2,3,2,2,3,0.0
9500,5.32,286.1,65000.0,20.24,0.0,0,0,9,0,2,1,0.0
2500,8.49,78.91,51500.0,15.08,0.0,0,1,2,0,2,3,0.0
18000,8.9,571.56,50000.0,12.65,0.0,0,0,0,1,0,1,0.0
20000,13.99,465.27,110000.0,21.78,0.0,1,2,2,2,2,3,8250.0
5600,7.89,175.2,40000.0,8.7,0.0,0,0,10,0,2,1,0.0
2500,16.14,88.07,82000.0,9.07,0.0,0,2,0,2,1,4,6150.0
16000,14.08,372.96,68000.0,21.27,0.0,1,2,10,0,2,1,5100.0
10800,7.35,335.21,65000.0,10.99,0.0,0,0,-1,2,2,1,0.0
32000,11.55,704.57,113000.0,31.06,0.0,1,1,10,0,0,1,8475.0
35000,14.65,826.24,80000.0,4.56,0.0,1,2,10,1,0,2,6000.0
12000,15.22,417.28,125000.0,8.1,1.0,0,2,10,1,1,1,9375.0
25000,11.53,824.76,108000.0,9.19,1.0,0,1,3,0,2,1,8100.0
10000,12.62,335.12,75000.0,14.74,1.0,0,2,10,0,1,3,5625.0
11200,6.97,345.67,85000.0,2.15,0.0,0,0,3,0,1,3,6375.0
10000,20.89,269.92,17712.0,38.89,0.0,1,3,-1,2,0,1,0.0
2700,13.98,92.26,33200.0,13.16,0.0,0,2,-1,0,0,1,0.0
35000,22.99,986.47,96000.0,23.1,0.0,1,5,10,2,0,3,7200.0
10000,7.96,313.18,44000.0,13.37,0.0,0,0,3,0,1,1,0.0
28000,16.99,695.73,90000.0,12.75,2.0,1,3,10,0,1,3,6750.0
22000,10.75,475.6,60225.0,19.9,0.0,1,1,4,2,1,3,0.0
6000,7.89,187.72,35000.0,28.02,0.0,0,0,3,1,1,1,0.0
8850,18.99,324.37,41000.0,24.68,1.0,0,3,2,2,1,0,0.0
32000,7.84,646.4,65000.0,26.98,1.0,1,0,10,0,1,2,0.0
20950,13.67,712.67,47000.0,29.39,0.0,0,1,10,2,1,1,0.0
15000,18.99,389.03,90000.0,25.5,0.0,1,3,3,2,2,0,6750.0
3350,15.04,116.2,52000.0,14.86,0.0,0,2,0,2,0,1,0.0
35000,13.49,1187.57,198000.0,10.78,1.0,0,2,7,0,0,1,14850.0
25000,12.74,839.23,114000.0,13.75,0.0,0,2,10,0,2,1,8550.0
20000,12.99,673.79,65000.0,15.53,1.0,0,2,10,0,1,1,0.0
5825,23.13,225.88,42000.0,38.34,0.0,0,5,10,0,1,3,0.0
7000,6.99,216.11,60000.0,6.32,0.0,0,0,8,2,1,2,0.0
16000,12.29,358.27,61200.0,16.2,0.0,1,2,7,2,0,3,0.0
8000,8.9,254.03,60000.0,12.22,0.0,0,0,10,2,2,1,0.0
11700,13.67,398.01,48000.0,16.18,1.0,0,1,10,0,1,1,0.0
6475,13.11,218.52,30000.0,8.77,0.0,0,1,7,2,2,1,0.0
10000,14.64,344.9,70000.0,12.6,0.0,0,2,10,2,0,6,5250.0
4000,12.73,134.26,95000.0,13.37,0.0,0,1,10,0,1,1,7125.0
18000,16.99,447.25,48000.0,17.55,0.0,1,3,7,2,2,1,0.0
4000,16.02,140.67,63000.0,26.95,0.0,0,2,10,0,1,2,0.0
15000,12.59,502.46,62000.0,28.98,0.0,0,2,10,0,0,1,0.0
3000,18.49,109.2,53000.0,26.04,0.0,0,3,10,0,2,7,0.0
8000,7.97,250.59,9000.0,39.94,0.0,0,0,0,0,2,1,0.0
10000,14.33,343.39,75000.0,15.63,0.0,0,2,5,2,1,1,5625.0
6000,10.99,196.41,47000.0,12.31,0.0,0,1,3,2,1,1,0.0
27000,10.99,883.82,250000.0,6.58,0.0,0,1,1,0,0,3,18750.0
8050,15.59,281.39,245000.0,5.32,1.0,0,2,5,2,1,1,18375.0
14000,12.62,469.16,60000.0,14.88,0.0,0,2,7,2,1,1,0.0
10000,25.28,295.16,29000.0,32.73,0.0,1,5,2,2,0,11,0.0
40000,15.99,972.51,110000.0,26.39,1.0,1,2,5,2,0,1,8250.0
15025,17.86,380.4,85000.0,17.68,0.0,1,3,3,0,0,3,6375.0
14000,21.45,530.7,30000.0,36.24,0.0,0,3,1,2,0,8,0.0
30000,11.99,667.19,105000.0,29.52,0.0,1,2,3,0,0,3,7875.0
10000,15.61,241.12,60000.0,15.72,0.0,1,2,10,0,1,3,0.0
20000,8.9,635.07,223478.0,14.28,0.0,0,0,2,0,2,1,16760.85
40000,9.93,848.51,75000.0,13.25,0.0,1,1,4,2,1,1,5625.0
3600,9.93,116.05,50000.0,1.49,0.0,0,1,2,2,1,10,0.0
3500,12.74,117.5,35000.0,21.16,0.0,0,2,2,2,2,1,0.0
14400,13.99,492.09,30600.0,54.63,0.0,0,2,1,0,0,1,0.0
30000,18.45,1091.36,86000.0,28.79,0.0,0,3,4,2,0,1,6450.0
7700,7.49,239.49,73000.0,18.94,0.0,0,0,10,0,2,3,5475.0
24000,11.99,797.03,120000.0,18.77,0.0,0,1,3,2,0,3,9000.0
40000,10.08,851.46,90000.0,30.36,0.0,1,1,10,0,2,1,6750.0
35000,17.97,888.2,85000.0,25.6,0.0,1,3,4,0,1,1,6375.0
6500,18.06,235.19,83700.0,19.73,0.0,0,3,10,1,0,0,6277.5
15000,16.01,364.86,18900.0,30.1,0.0,1,2,-1,2,0,1,0.0
21000,13.49,712.54,109000.0,19.89,0.0,0,2,4,0,0,3,8175.0
32000,7.35,993.2,190000.0,9.08,0.0,0,0,2,2,0,3,14250.0
10000,11.99,332.1,102700.0,14.43,0.0,0,1,7,2,2,1,7702.5
6725,15.41,234.48,32000.0,27.27,0.0,0,3,10,0,0,1,0.0
5325,14.33,182.86,26000.0,31.34,0.0,0,2,1,2,0,1,0.0
9000,16.55,318.87,120000.0,15.14,4.0,0,3,10,0,1,1,9000.0
2500,6.62,76.76,85000.0,15.92,0.0,0,0,10,0,2,1,6375.0
12000,5.32,361.38,93000.0,23.06,1.0,0,0,10,1,2,1,6975.0
9050,7.21,280.31,65000.0,14.7,0.0,0,0,10,2,2,1,0.0
3700,17.47,132.79,43000.0,30.09,0.0,0,3,10,2,2,8,0.0
5600,10.08,180.91,41000.0,25.59,0.0,0,1,0,2,2,3,0.0
22500,6.92,693.92,45000.0,27.73,0.0,0,0,7,1,0,3,0.0
2000,18.75,73.06,28700.0,24.25,0.0,0,3,7,2,2,1,0.0
7000,10.15,226.37,49500.0,16.32,1.0,0,1,1,2,2,1,0.0
8400,7.49,261.26,60000.0,8.96,0.0,0,0,0,2,1,0,0.0
18000,6.97,555.55,84000.0,1.31,0.0,0,0,-1,0,2,2,6300.0
7200,7.89,225.26,43000.0,25.65,2.0,0,0,5,0,1,2,0.0
10000,9.58,320.71,43000.0,23.16,0.0,0,1,10,2,2,1,0.0
10000,6.72,307.5,92000.0,24.39,1.0,0,0,6,0,2,1,6900.0
10000,21.85,381.13,100000.0,47.81,0.0,0,3,3,0,0,3,7500.0
15000,10.99,491.01,42000.0,9.37,0.0,0,1,6,2,2,1,0.0
10000,5.32,301.15,46000.0,23.7,0.0,0,0,2,0,2,1,0.0
35550,13.49,1206.23,30496.0,32.31,0.0,0,2,-1,1,1,3,0.0
6000,16.02,211.01,24000.0,19.35,0.0,0,2,5,2,1,1,0.0
9600,11.49,316.53,22000.0,14.73,0.0,0,1,0,2,1,3,0.0
15000,12.49,337.4,72000.0,9.45,0.0,1,1,10,0,1,2,5400.0
10000,17.27,357.88,75000.0,15.63,0.0,0,2,10,0,2,2,5625.0
23000,12.99,523.21,115000.0,14.6,3.0,1,2,10,0,1,1,8625.0
11000,18.25,399.06,41000.0,24.59,0.0,0,4,10,0,1,1,0.0
25000,15.99,607.82,102999.0,8.48,6.0,1,2,10,2,1,1,7724.924999999999
21000,7.26,650.92,85000.0,21.76,0.0,0,0,0,0,2,1,6375.0
27500,30.49,898.02,55000.0,17.96,0.0,1,5,3,0,1,1,0.0
4225,16.14,148.84,51000.0,17.91,0.0,0,2,10,0,1,2,0.0
4000,6.11,121.89,45000.0,24.07,0.0,0,0,10,0,2,3,0.0
24000,10.47,779.72,70000.0,8.3,0.0,0,1,10,1,0,1,5250.0
9000,6.97,277.78,30000.0,18.24,0.0,0,0,0,2,1,3,0.0
39200,10.72,846.84,136800.0,14.66,0.0,1,1,8,0,1,2,10260.0
35000,9.99,743.48,94000.0,24.48,0.0,1,1,4,0,1,3,7050.0
31000,14.99,1074.48,105000.0,31.1,0.0,0,2,10,1,1,1,7875.0
3200,10.91,104.63,35000.0,9.74,0.0,0,1,2,2,2,3,0.0
30000,14.65,1034.83,300000.0,16.62,1.0,0,2,6,1,0,0,22500.0
2000,13.56,67.93,40000.0,16.56,0.0,0,2,5,0,1,2,0.0
10000,14.07,233.05,70000.0,8.55,0.0,1,2,0,2,2,7,5250.0
35000,17.97,888.2,96595.0,29.77,0.0,1,3,2,0,1,1,7244.625
9000,8.99,286.16,41600.0,12.26,0.0,0,1,10,2,1,5,0.0
4000,12.74,134.28,70000.0,15.89,2.0,0,2,10,1,0,1,5250.0
6000,11.44,197.69,77000.0,7.42,0.0,0,1,7,2,0,1,5775.0
10000,10.49,214.89,60000.0,10.81,0.0,1,1,10,0,2,2,0.0
6000,10.42,194.79,20000.0,16.87,0.0,0,1,4,1,1,3,0.0
20000,8.24,628.95,120000.0,15.26,0.0,0,1,-1,0,2,1,9000.0
30875,12.29,691.34,96719.0,28.01,0.0,1,2,10,1,0,1,7253.925
